Subpopulation 1,Subpopulation 2,Subpopulation 3
489.3960268563847,534.3329176637724,476.2710554798428
489.39602685647515,534.3329176638425,476.27105547968216
489.39602685656564,534.3329176639127,476.2710554795215
489.39602685665614,534.3329176639828,476.27105547936094
489.3960268567466,534.332917664053,476.2710554792003
489.39602685683707,534.3329176641231,476.27105547903966
489.3960268569275,534.3329176641932,476.271055478879
489.396026857018,534.3329176642634,476.2710554787184
489.39602685710844,534.3329176643336,476.27105547855774
489.39602685719893,534.3329176644038,476.27105547839716
489.3960268572894,534.3329176644739,476.2710554782365
489.39602685737987,534.3329176645441,476.2710554780759
489.39602685747036,534.3329176646142,476.27105547791524
489.3960268575608,534.3329176646844,476.2710554777546
489.3960268576513,534.3329176647545,476.27105547759396
489.39602685774173,534.3329176648248,476.2710554774334
489.3960268578322,534.3329176648949,476.27105547727274
489.39602685792266,534.3329176649651,476.2710554771121
489.39602685801316,534.3329176650352,476.27105547695146
489.39602685810365,534.3329176651054,476.2710554767908
489.3960268581941,534.3329176651755,476.27105547663024
489.3960268582846,534.3329176652456,476.2710554764696
489.396026858375,534.3329176653158,476.27105547630896
489.3960268584655,534.332917665386,476.2710554761483
489.39602685855596,534.3329176654562,476.2710554759877
489.39602685864645,534.3329176655263,476.27105547582704
489.39602685873695,534.3329176655965,476.27105547566646
489.3960268588274,534.3329176656666,476.2710554755058
489.3960268589179,534.3329176657368,476.2710554753452
489.3960268590083,534.3329176658069,476.27105547518454
489.3960268590988,534.3329176658771,476.2710554750239
489.39602685918925,534.3329176659473,476.27105547486326
489.39602685927974,534.3329176660175,476.2710554747027
489.3960268593702,534.3329176660876,476.27105547454204
489.3960268594607,534.3329176661578,476.2710554743814
489.39602685955117,534.3329176662279,476.27105547422076
489.3960268596416,534.332917666298,476.2710554740601
489.3960268597321,534.3329176663682,476.2710554738995
489.39602685982254,534.3329176664384,476.2710554737389
489.39602685991304,534.3329176665086,476.27105547357826
489.3960268600035,534.3329176665787,476.2710554734176
489.39602686009397,534.3329176666489,476.271055473257
489.39602686018446,534.332917666719,476.27105547309634
489.3960268602749,534.3329176667892,476.27105547293576
489.3960268603654,534.3329176668593,476.2710554727751
489.39602686045583,534.3329176669295,476.2710554726145
489.3960268605463,534.3329176669997,476.27105547245384
489.39602686063677,534.3329176670699,476.2710554722932
489.39602686072726,534.33291766714,476.27105547213256
489.3960268608177,534.3329176672102,476.271055471972
489.3960268609082,534.3329176672803,476.27105547181134
489.3960268609454,534.3329176673096,476.27105547174483
489.39602686094787,534.3329176673122,476.2710554717398
489.3960268609503,534.3329176673147,476.2710554717348
489.39602686095276,534.3329176673174,476.2710554717298
489.3960268609552,534.3329176673199,476.27105547172476
489.39602686095765,534.3329176673224,476.27105547171976
489.39602686096015,534.332917667325,476.27105547171476
489.3960268609626,534.3329176673275,476.27105547170976
489.39602686096504,534.3329176673301,476.27105547170476
489.3960268609675,534.3329176673326,476.27105547169975
489.3960268609699,534.3329176673352,476.27105547169475
489.39602686097237,534.3329176673377,476.2710554716897
489.39602686097487,534.3329176673402,476.2710554716847
489.3960268609773,534.3329176673428,476.2710554716797
489.39602686097976,534.3329176673453,476.2710554716747
489.3960268609822,534.3329176673479,476.2710554716697
489.39602686098465,534.3329176673504,476.2710554716647
489.3960268609871,534.3329176673531,476.2710554716597
489.39602686098954,534.3329176673556,476.2710554716546
489.39602686099204,534.3329176673581,476.2710554716496
489.3960268609945,534.3329176673607,476.2710554716446
489.3960268609969,534.3329176673632,476.2710554716396
489.39602686099937,534.3329176673658,476.2710554716346
489.3960268610018,534.3329176673683,476.2710554716296
489.39602686100426,534.3329176673709,476.2710554716246
489.39602686100676,534.3329176673734,476.27105547161955
489.3960268610092,534.3329176673759,476.27105547161455
489.39602686101165,534.3329176673785,476.27105547160954
489.3960268610141,534.332917667381,476.27105547160454
489.39602686101654,534.3329176673836,476.27105547159954
489.396026861019,534.3329176673861,476.27105547159454
489.3960268610215,534.3329176673888,476.27105547158953
489.3960268610239,534.3329176673913,476.2710554715845
489.39602686102637,534.3329176673938,476.2710554715795
489.3960268610288,534.3329176673964,476.27105547157447
489.39602686103126,534.3329176673989,476.27105547156947
489.3960268610337,534.3329176674015,476.27105547156447
489.3960268610362,534.332917667404,476.27105547155946
489.39602686103865,534.3329176674066,476.27105547155446
489.3960268610411,534.3329176674091,476.2710554715494
489.39602686104354,534.3329176674116,476.2710554715444
489.396026861046,534.3329176674142,476.2710554715394
489.3960268610484,534.3329176674167,476.2710554715344
489.3960268610509,534.3329176674193,476.2710554715294
489.3960268610534,534.3329176674218,476.2710554715244
489.3960268610558,534.3329176674245,476.2710554715194
489.39602686105826,534.332917667427,476.27105547151433
489.3960268610607,534.3329176674296,476.2710554715093
489.39602686106315,534.3329176674321,476.2710554715043
489.39602686106565,534.3329176674346,476.2710554714993
489.3960268610681,534.3329176674372,476.2710554714943
489.39602686107054,534.3329176674397,476.2710554714893
489.396026861073,534.3329176674423,476.2710554714843
489.3960268610754,534.3329176674448,476.27105547147926
489.39602686107787,534.3329176674474,476.27105547147426
489.3960268610804,534.3329176674499,476.27105547146925
489.3960268610828,534.3329176674524,476.27105547146425
489.39602686108526,534.332917667455,476.27105547145925
489.3960268610877,534.3329176674575,476.27105547145425
489.39602686109015,534.3329176674602,476.27105547144924
489.3960268610926,534.3329176674627,476.2710554714442
489.3960268610951,534.3329176674653,476.2710554714392
489.39602686109754,534.3329176674678,476.2710554714342
489.3960268611,534.3329176674703,476.2710554714292
489.3960268611024,534.3329176674729,476.2710554714242
489.3960268611049,534.3329176674754,476.2710554714192
489.3960268611073,534.332917667478,476.2710554714142
489.3960268611098,534.3329176674805,476.2710554714091
489.39602686111226,534.3329176674831,476.2710554714041
489.3960268611147,534.3329176674856,476.2710554713991
489.39602686111715,534.3329176674881,476.2710554713941
489.3960268611196,534.3329176674907,476.2710554713891
489.39602686112204,534.3329176674932,476.2710554713841
489.39602686112454,534.3329176674958,476.2710554713791
489.396026861127,534.3329176674984,476.27105547137404
489.3960268611294,534.332917667501,476.27105547136904
489.3960268611319,534.3329176675035,476.27105547136404
489.3960268611343,534.332917667506,476.27105547135903
489.39602686113676,534.3329176675086,476.27105547135403
489.39602686113926,534.3329176675111,476.27105547134903
489.3960268611417,534.3329176675137,476.271055471344
489.39602686114415,534.3329176675162,476.27105547133897
489.3960268611466,534.3329176675188,476.27105547133397
489.39602686114904,534.3329176675213,476.27105547132896
489.3960268611515,534.3329176675238,476.27105547132396
489.3960268611539,534.3329176675264,476.27105547131896
489.39602686115643,534.3329176675289,476.27105547131396
489.3960268611589,534.3329176675315,476.2710554713089
489.3960268611613,534.332917667534,476.2710554713039
489.39602686116376,534.3329176675367,476.2710554712989
489.3960268611662,534.3329176675392,476.2710554712939
489.39602686116865,534.3329176675417,476.2710554712889
489.39602686117115,534.3329176675443,476.2710554712839
489.3960268611736,534.3329176675468,476.2710554712789
489.39602686117604,534.3329176675494,476.2710554712738
489.3960268611785,534.3329176675519,476.2710554712688
489.3960268611809,534.3329176675545,476.2710554712638
489.3960268611834,534.332917667557,476.2710554712588
489.3960268611859,534.3329176675595,476.2710554712538
489.3960268611883,534.3329176675621,476.2710554712488
489.39602686119076,534.3329176675646,476.2710554712438
489.3960268611932,534.3329176675672,476.27105547123875
489.39602686119565,534.3329176675697,476.27105547123375
489.3960268611981,534.3329176675724,476.27105547122875
489.3960268612006,534.3329176675749,476.27105547122375
489.39602686120304,534.3329176675774,476.27105547121874
489.3960268612055,534.33291766758,476.27105547121374
489.39602686120793,534.3329176675825,476.27105547120874
489.3960268612104,534.3329176675851,476.2710554712037
489.3960268612128,534.3329176675876,476.2710554711987
489.3960268612153,534.3329176675902,476.2710554711937
489.39602686121776,534.3329176675927,476.2710554711887
489.3960268612202,534.3329176675952,476.2710554711837
489.39602686122265,534.3329176675978,476.27105547117867
489.3960268612251,534.3329176676003,476.27105547117367
489.39602686122754,534.3329176676029,476.2710554711686
489.39602686123004,534.3329176676054,476.2710554711636
489.3960268612325,534.3329176676081,476.2710554711586
489.39602686123493,534.3329176676106,476.2710554711536
489.3960268612374,534.3329176676131,476.2710554711486
489.3960268612398,534.3329176676157,476.2710554711436
489.39602686124226,534.3329176676182,476.2710554711386
489.39602686124476,534.3329176676208,476.27105547113354
489.3960268612472,534.3329176676233,476.27105547112853
489.39602686124965,534.3329176676259,476.27105547112353
489.3960268612521,534.3329176676284,476.27105547111853
489.39602686125454,534.3329176676309,476.2710554711135
489.396026861257,534.3329176676335,476.2710554711085
489.3960268612595,534.332917667636,476.2710554711035
489.39602686126193,534.3329176676386,476.27105547109846
489.3960268612644,534.3329176676411,476.27105547109346
489.3960268612668,534.3329176676438,476.27105547108846
489.39602686126926,534.3329176676463,476.27105547108346
489.3960268612717,534.3329176676488,476.27105547107845
489.3960268612742,534.3329176676514,476.27105547107345
489.39602686127665,534.3329176676539,476.27105547106845
489.3960268612791,534.3329176676565,476.2710554710634
489.39602686128154,534.332917667659,476.2710554710584
489.396026861284,534.3329176676616,476.2710554710534
489.39602686128643,534.3329176676641,476.2710554710484
489.39602686128893,534.3329176676667,476.2710554710434
489.3960268612914,534.3329176676692,476.2710554710384
489.3960268612938,534.3329176676717,476.2710554710334
489.39602686129626,534.3329176676743,476.2710554710283
489.3960268612987,534.3329176676768,476.2710554710233
489.39602686130115,534.3329176676795,476.2710554710183
489.39602686130365,534.332917667682,476.2710554710133
489.3960268613061,534.3329176676846,476.2710554710083
489.39602686130854,534.3329176676871,476.2710554710033
489.396026861311,534.3329176676896,476.2710554709983
489.39602686131343,534.3329176676922,476.27105547099325
489.3960268613159,534.3329176676947,476.27105547098824
489.3960268613183,534.3329176676973,476.27105547098324
489.3960268613208,534.3329176676998,476.27105547097824
489.39602686132326,534.3329176677024,476.27105547097324
489.3960268613257,534.3329176677049,476.27105547096824
489.39602686132815,534.3329176677074,476.27105547096323
489.3960268613306,534.33291766771,476.2710554709582
489.39602686133304,534.3329176677125,476.2710554709532
489.39602686133554,534.3329176677152,476.27105547094817
489.396026861338,534.3329176677177,476.27105547094317
489.39602686134043,534.3329176677203,476.27105547093817
489.3960268613429,534.3329176677228,476.27105547093316
489.3960268613453,534.3329176677253,476.2710554709281
489.39602686134776,534.3329176677279,476.2710554709231
489.39602686135026,534.3329176677304,476.2710554709181
489.3960268613527,534.332917667733,476.2710554709131
489.39602686135515,534.3329176677355,476.2710554709081
489.3960268613576,534.3329176677381,476.2710554709031
489.39602686136004,534.3329176677406,476.2710554708981
489.3960268613625,534.3329176677431,476.27105547089303
489.396026861365,534.3329176677457,476.27105547088803
489.39602686136743,534.3329176677482,476.271055470883
489.3960268613699,534.3329176677508,476.271055470878
489.3960268613723,534.3329176677533,476.271055470873
489.39602686137476,534.332917667756,476.271055470868
489.3960268613772,534.3329176677585,476.271055470863
489.39602686137795,534.3329176677591,476.27105547086165
489.39602686137795,534.3329176677591,476.27105547086165
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.2710554708616
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.39602686137795,534.3329176677591,476.27105547086154
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708615
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.2710554708614
489.396026861378,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.27105547086137
489.39602686137806,534.3329176677593,476.2710554708613
489.39602686137806,534.3329176677593,476.2710554708613
489.39602686137806,534.3329176677594,476.2710554708613
489.39602686137806,534.3329176677594,476.2710554708613
489.39602686137806,534.3329176677594,476.27105547086126
489.39602686137806,534.3329176677594,476.27105547086126
489.39602686137806,534.3329176677594,476.27105547086126
489.3960268613781,534.3329176677594,476.27105547086126
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.2710554708612
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677594,476.27105547086114
489.3960268613781,534.3329176677595,476.27105547086114
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.2710554708611
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.27105547086103
489.3960268613782,534.3329176677595,476.271055470861
489.3960268613782,534.3329176677595,476.271055470861
489.39602686137823,534.3329176677595,476.271055470861
489.39602686137823,534.3329176677595,476.2710554708609
489.39602686137823,534.3329176677595,476.2710554708609
489.39602686137823,534.3329176677596,476.2710554708609
489.39602686137823,534.3329176677596,476.2710554708609
489.39602686137823,534.3329176677596,476.27105547086086
489.39602686137823,534.3329176677596,476.27105547086086
489.39602686137823,534.3329176677596,476.27105547086086
489.3960268613783,534.3329176677596,476.27105547086086
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.2710554708608
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677596,476.27105547086074
489.3960268613783,534.3329176677597,476.27105547086074
489.3960268613783,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.2710554708607
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.27105547086063
489.39602686137835,534.3329176677597,476.2710554708606
489.39602686137835,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677597,476.2710554708606
489.3960268613784,534.3329176677598,476.2710554708605
489.3960268613784,534.3329176677598,476.2710554708605
