Susceptible 1,Susceptible 2,Susceptible 3,Infected 1,Infected 2,Infected 3,Removed 1,Removed 2,Removed 3
5.543762453819286,6.0527969467214255,5.395085960295494,94.47733459127033,103.15234913269025,91.94357396559239,487.25413599829267,531.9943554978522,474.1866054534658
5.486538824995589,5.990318977418097,5.339396988019565,93.40614056955039,101.98279688288387,90.90110800349831,488.38255357403546,533.2263856949363,475.28476048466234
5.43054486598064,5.929183587754707,5.284904708134345,92.34651448997263,100.82587475646876,89.86989974484828,489.49817354464625,534.4444431899644,476.3704611122298
5.3757480772203845,5.869355294151882,5.231577492688691,91.29835053415653,99.68146721835099,88.8498462089349,490.6011342274465,535.6486790016079,477.4438419454421
5.322116976444548,5.810799723801155,5.179384703738261,90.26154313651479,98.54945900918918,87.84084466094892,491.6915726697343,536.8392427620095,478.5050363576193
5.269621067628326,5.75348358038755,5.128296663015682,89.23598700972165,97.4297351743259,86.84279263759551,492.7696246543539,538.0162827221219,479.5541764908495
5.218230799874882,5.697374599571025,5.078284611992442,88.22157718487549,96.32218110651189,85.85558798547916,493.83542470063946,539.1799457535141,480.5913932575414
5.167917534879427,5.6424415133302634,5.029320680150089,87.21820903955201,95.22668257689465,84.87912888874223,494.8891060688938,540.3303773530375,481.6168163445199
5.11865351537078,5.588654015535094,4.981377854365282,86.22577832480722,94.14312576451555,83.91331389507458,495.9308007649422,541.4677216477563,482.6305742176329
5.070411835594279,5.535982729968956,4.934429950567756,85.24418118972297,93.07139728271991,82.95804193835124,496.96063954511027,542.5921214005119,483.63279412745266
5.0231664092934185,5.484399175039086,4.888451582178924,84.27331420898025,92.01138420989857,82.01321236687001,497.9787519206541,543.703718014476,484.62360211260966
4.976891941441506,5.433875733019046,4.843418132813041,83.31307440582634,90.96297411445106,81.07872496505614,498.9852661630625,544.8026515389437,485.6031230053867
4.931563901426789,5.384385620816157,4.799305729962872,82.36335927325138,89.92605507750629,80.15447997452071,499.98030930969315,545.8890606758462,486.5714804369763
4.887158497661875,5.335902862303171,4.756091219898639,81.42406679342041,88.90051571350894,79.24037811381376,500.9640071697279,546.9630827868339,487.52879684283135
4.843652650067267,5.288402258266452,4.713752141451377,80.49509545971534,87.88624519495389,78.33632059856501,501.9364843296469,548.0248538985923,488.4751934687414
4.801023966107606,5.241859360303678,4.672266702397435,79.57634429444556,86.88313327117541,77.44220915932173,502.89786415947975,549.0745087101565,489.4107903766123
4.759250718076764,5.196250445763354,4.631613757604272,78.66771286448386,85.8910702866044,76.5579460565738,503.8482688198803,550.1121805997145,490.3357064512987
4.718311820766445,5.151552493219449,4.59177278741401,77.76910129665956,84.90994719820436,75.68343409568442,504.78781926906146,551.1380016316978,491.2500594072924
4.678186808402677,5.107743157569484,4.55272387483424,76.88041029483587,83.93965559273856,74.81857664394548,505.716635268782,552.1521025644158,492.1539657944758
4.63885581404078,5.064800747324307,4.5144476856626365,76.00154115310995,82.98008770212317,73.96327764333799,506.63483539174723,553.154612857414,493.04754100523974
4.600299550638124,5.0227042045955805,4.476925450041696,75.13239576794712,82.03113641440606,73.11744162131251,507.5425370284129,554.1456606805032,493.93089928214266
4.562499290884482,4.981433082744955,4.440138942884459,74.27287665089894,81.09269528885243,72.28097370357666,508.4398563944296,555.1253729210266,494.8041537247016
4.525436847454149,4.940967524379659,4.40407046472794,73.42288694072582,80.16465857079301,71.45377962644966,509.326908538259,556.09387519102,495.66741629619065
4.489094555177945,4.901288242113686,4.368702824415552,72.58233041386508,79.2469212023199,70.63576574658677,510.20380734853603,557.0512918357527,496.520797831232
4.453455253244794,4.862376499096882,4.334019321838408,71.75111149464776,78.33937883365239,69.82683905082442,511.07066556164955,557.9977459418342,497.3644080432114
4.418502271815262,4.824214094782077,4.300003734344399,70.92913526019433,77.44192782638254,69.02690716175972,511.92759477024043,558.9333593481957,498.19835553228523
4.384219416630131,4.786783348228212,4.266640301606729,70.1163074477903,76.55446526093708,68.23587834514254,512.7747054312191,559.8582526553262,499.0227477931194
4.3505909482203595,4.75006707486848,4.233913706194205,69.31253446887001,75.67688895477151,67.45366152230193,513.6121068725586,560.7725452303144,499.8376912219003
4.317601569121977,4.714048572845952,4.201809060700531,68.51772341333184,74.8090974654644,66.68016627495976,514.4399073017698,561.6763552174164,500.64329112438907
4.28523640916272,4.678711606991647,4.170311893374208,67.73178205625737,73.95099009782116,65.91530285183148,515.2582138138963,562.5697995469737,501.4396517236911
4.253481013168865,4.644040395111155,4.139408136423685,66.95461886101263,73.10246690875066,65.15898217146001,516.0671324007018,563.4529939442517,502.22687616911924
4.222321330030206,4.610019595594389,4.109084115795865,66.18614298040602,72.263428710843,64.41111582304465,516.8667679604421,564.326052938254,503.00506654558956
4.19174369459132,4.5766342884704745,4.079326532737494,65.42626426941295,71.43377708196908,63.67161607950129,517.6572243032576,565.1890898710643,503.77432387899523
4.161734816996831,4.54386996339803,4.050122453768833,64.67489328628157,70.6134143684096,62.94039589831303,518.4386041607177,566.0422169067289,504.53474814538527
4.132281770536131,4.511712506322886,4.0214592988987485,63.93194129619886,69.80224368919575,62.217368925113135,519.2110091943081,566.885545040259,505.28643827916704
4.10337198074958,4.480148187763361,3.9933248309988265,63.197320273708826,69.00016893804847,61.502449495738894,519.9745400039093,567.7191841074048,506.02949218167777
4.074993217167158,4.449163654536511,3.9657071475988652,62.470942902466746,68.2070947800764,60.795552634936996,520.7292961363139,568.5432427962254,506.7640067306779
4.047133578138411,4.418745912145516,3.938594666423617,61.752722581961,67.42292666350558,60.09659406418632,521.4753760936587,569.3578286529804,507.49007778700025
4.0197814815895425,4.388882315037295,3.911976116344992,61.042573428266785,66.6475708191259,59.405490201865135,522.2128773419191,570.1630480924229,508.2078002034282
3.992925655011739,4.359560555763592,3.885840527657654,60.340410275593854,65.8809342616762,58.722158164510795,522.9418963193733,570.9590064072526,508.9172678331601
3.966555126037189,4.330768654671953,3.860177222803694,59.646148676999445,65.12292479048264,58.04651576786377,523.6625284453136,571.7458077777866,509.61857353804123
3.940659216209342,4.302494952674756,3.8349758094036592,58.95970490035128,64.37345098483026,57.37848152652179,524.3748681303124,572.5235552838171,510.3118091958794
3.91522752830187,4.27472809793758,3.8102261688427665,58.280995934396735,63.63242221044955,56.7179746559847,525.0790087828358,573.292350911438,510.997065709813
3.8902499381793154,4.247457036919157,3.7859184480924415,57.60993948799829,62.89974861843244,56.06491507282746,525.775042818147,574.0522955630871,511.6744330163168
3.865716586680743,4.220671005470783,3.7620430516009282,56.946453989492994,62.175341144248236,55.41922339478402,526.4630616670637,574.8034890674311,512.3440000932275
3.8416178715001608,4.1943595199479695,3.7385906334005368,56.290458586155836,61.45911150727469,54.78082094025273,527.1431557846142,575.5460301887225,513.0058549681313
3.8179444410474757,4.168512369958252,3.7155520930741686,55.6418731399656,60.75097221241902,54.14962971964099,527.8154146603972,576.280016632442,513.6600847310552
3.7946871852884763,4.14311960877618,3.6929185651820955,55.00061822963423,60.05083654722364,53.52557244134115,528.4799268257232,577.0055450577685,514.3067755390625
3.771837228264152,4.118171545144251,3.6706814119601154,54.366615149514125,59.35861858076206,52.9085725108055,529.1367798621869,577.7227110868828,514.9460126244801
3.7493859212636114,4.093658735641243,3.6488322171721377,53.73978590741636,58.67423316301069,52.29855402734858,529.7860604106729,578.43160931323,515.5778803042446
3.727324835893675,4.069571977053829,3.627362779482823,53.1200532229157,57.997595923496895,51.695441782285165,530.4278541799791,579.1323333105012,516.2024619883916
3.705645759070657,4.045902302269653,3.606265106009566,52.50734052575461,57.32862326073012,51.09916125873956,531.062245953442,579.824975647294,516.8198401866899
3.6843406856596426,4.022640971516713,3.5855314060903036,51.90157195372743,56.6672323447873,50.509638628555386,531.6893195984014,580.5096278932957,517.4300965179661
3.6634018115568217,3.9997794643155418,3.565154085220689,51.30267235048514,56.01334111833229,49.926800749347954,532.3091580753056,581.1863806263185,518.0333117191175
3.6428215281678433,3.977309473981527,3.545125739135801,50.710567263425276,55.36686829101548,49.35057516275745,532.9218434453504,581.8553234433911,518.6295656527752
3.6225924163662535,3.955222901129155,3.5254391478556437,50.12518294159637,54.72773333660791,48.780890092381846,533.5274568786177,582.5165449701195,519.2189373153258
3.6027072431092013,3.933511848864814,3.5060872723887373,49.54644632804271,54.09585648890373,48.21767443947624,534.1260786651045,583.1701328695985,519.8015048445117
3.583158954494901,3.9121686149845196,3.4870632476800525,48.97428505851619,53.47115874043738,47.66085778333167,534.7177882229535,583.8161738514958,520.3773455261061
3.563940670421501,3.891185687699359,3.4683603775482,48.408627461333154,52.85356183665857,47.11037037628683,535.3026641039503,584.4547536821439,520.9465358039583
3.54504567980446,3.870555739552784,3.4499721298092103,47.84940255229798,52.242988273148015,46.56614314197184,535.8807840033761,585.0859571934103,521.5091512866294
3.5264674357500705,3.850271622059243,3.4318921314417006,47.29654003114677,51.63936129173919,46.028107672576205,536.4522247683897,585.7098682919376,522.0652667549596
3.5081995507120136,3.8303263608321303,3.414114165314942,46.74997027863025,51.04260487963437,45.4961962199818,537.0170624057859,586.3265699649047,522.614956174204
3.490235791753494,3.810713150868576,3.396632167191038,46.20962435358133,50.452643768809764,44.970341686186735,537.5753720896621,586.9361442853434,523.1582927066037
3.472570076343501,3.79142535082854,3.3794402184949406,45.67543398767895,49.86940342625098,44.450477631991305,538.1272281708623,587.5386724276132,523.6953487099364
3.4551964678703477,3.7724564785241412,3.3625325434418216,45.14733158227019,49.29281005304839,43.93653826778444,538.6727041846384,588.1342346728222,524.2261957496002
3.43810917156503,3.7538002065532967,3.345903504887352,44.625250204646186,48.722790579430296,43.42845845023495,539.2118728584521,588.7229104181596,524.7509046060716
3.4213025320267803,3.7354503607041614,3.32954759824636,44.10912358529165,48.159272646462064,42.926173688245015,539.7448061172256,589.304778196762,525.2695452750368
3.404771027842804,3.717400913055822,3.3134594497165724,43.59888611285881,47.602184614862026,42.4296201298246,540.2715750937239,589.8799156758254,525.7821869822903
3.388509268010199,3.6996459782184794,3.2976338123152806,43.09447283027327,47.05145555871913,41.938734559397076,540.7922501360301,590.4483996666426,526.2888981903942
3.372511988589662,3.6821798098966476,3.282065561894656,42.59581943083468,46.507015258194485,41.453454395692255,541.3069008147963,591.0103061353326,526.7897466047689
3.3567740490364577,3.664996795800967,3.2667496953142083,42.10286225110919,45.968794201564826,40.97371768326225,541.8155959340043,591.5657102059027,527.2847991840054
3.3412904288687053,3.6480914538332314,3.2516813273485266,41.61553826606877,45.43672358112124,40.49946308795506,542.3184035391558,592.1146861681653,527.7741221474835
3.3260562247639687,3.631458430058198,3.2368556856992874,41.133785087545014,44.91073528018167,40.03062989816359,542.8153909217409,592.6573074927354,528.2577809791122
3.311066647386437,3.6150924945242977,3.2222681089498155,40.657540957811165,44.3907618722392,39.567158017912405,543.3066246288179,593.193646836071,528.7358404362881
3.296317018022068,3.5989885378798094,3.2079140434660816,40.1867447460585,43.876736616495194,39.108987961590294,543.7921704699035,593.7237760483239,529.208364558261
3.2818027636215996,3.5831415678904026,3.1937890392932977,39.721335950489326,43.368593454491354,38.65606084543005,544.2720935198474,594.2477661801857,529.675416678751
3.267519416370418,3.5675467066727955,3.179888749096342,39.261254685677926,42.86626700377428,38.208318386962574,544.7464581318876,594.7656874919965,530.1370594275618
3.2534626103436137,3.552199187653667,3.166208925220711,38.806441679946595,42.369692553537895,37.765702898791275,545.2153279436226,595.2776094611422,530.5933547397417
3.239628078655404,3.5370943526956222,3.152745417088652,38.35683827140559,41.87880605986956,37.32815728312685,545.6787658838224,595.7836007896833,531.044363863653
3.2260116509789447,3.5222276485688453,3.1394941661432822,37.91238640212958,41.393544133470314,36.89562503909549,546.1368341807392,596.2837294201473,531.4901473587273
3.212609251044585,3.507594624605651,3.1264512044318193,37.47302861397964,40.913844037039475,36.468050253366115,546.5895943687849,596.7780625404956,531.9307651062526
3.199416894237803,3.493190930536065,3.1136126534865265,37.03870804447935,40.43964368312149,36.04537758980163,547.0371072950545,597.2666665884469,532.366276320836
3.1864306853842645,3.47901231378165,3.100974721092698,36.60936842159657,39.970881625775675,35.62755228946457,547.4794331267622,597.7496072625079,532.7967395536348
3.173646815934941,3.4650546162404248,3.0885336994194326,36.18495405874241,39.507497059072854,35.214520163472685,547.9166313590529,598.2269495266983,533.2222127013665
3.1610615602418433,3.4513137698743646,3.0762859639051254,35.765409849524794,39.04942982246508,34.80622758097654,548.3487608239597,598.698757609613,533.6427530194399
3.1486712757219997,3.43778579729307,3.0642279697103647,35.35068126317758,38.59662037994408,34.40262147551433,548.7758796948295,599.1650950246523,534.0584171191571
3.136472400033533,3.4244668084567214,3.0523562503064183,34.94071433934548,38.14900982040631,34.003649336413595,549.1980454943549,599.6260245729634,534.46926097772
3.124461448485588,3.411352997750487,3.040667415140328,34.53545568306951,37.70653985334921,33.60925920381388,549.6153151021773,600.0816083506721,534.8753399455418
3.1126350134176977,3.398440645133432,3.029158147858102,34.13485246675957,37.26915279791323,33.21939966412881,550.0277447535506,600.5319077586762,535.2767087525625
3.1009897586644515,3.385726108341915,3.0178252018759815,33.73885241953861,36.83679158319264,32.83401984649428,550.4353900555178,600.976983510145,535.6734215162295
3.089522421695563,3.373205825767213,3.0066654027296282,33.347403823215465,36.409399742337435,32.45306941464255,550.8383059888004,601.4168956335398,536.0655317472723
3.078229810063441,3.360876312699248,2.995675644370515,32.96045550843677,35.98692140682776,32.0764985633494,551.2365469152004,601.851703482093,536.4530923569598
3.067108799935828,3.348734159046936,2.984852887077528,32.57795684795743,35.56930129937996,31.70425801836316,551.6301665857967,602.2814657431799,536.8361556592629
3.056156334691479,3.3367760268150106,2.974194155166432,32.19985774902197,35.156484726183876,31.336299038303196,552.0192181499664,602.7062404485999,537.214773371252
3.045369422995782,3.3249986495896313,2.9636965363667556,31.826108653080727,34.7484175746564,30.972573400311575,552.4037541575964,603.1260849773423,537.5889966280607
3.034745137081955,3.313398830257896,2.9533571801516483,31.45666052981249,34.34504630896373,30.613033396724514,552.783826566777,603.5410560623454,537.9588759878856
3.0242806102174016,3.3019734390255753,2.943173297543291,31.091464874449784,33.94631797403821,30.257631819763635,553.1594867490056,603.9512097884773,538.3244614474795
3.013973035981601,3.2907194117937477,2.933142158045704,30.730473700699335,33.552180180763656,29.906321968027864,553.5307854969939,604.3566016089577,538.6858024387368
3.003819666489249,3.279633748444123,2.9232610884540318,30.373639536693542,33.162581102970634,29.559057639239672,553.8977730304912,604.7572863500816,539.0429478371364
2.9938178121778405,3.268713512462137,2.9135274710500667,30.020915421282076,32.777469466011844,29.215793132354197,554.2604990002113,605.1533182230086,539.3959459614422
2.9839648391086366,3.257955828185553,2.903938742325528,29.67225489878475,32.396794546842784,28.876483237062104,554.6190124957748,605.5447508264435,539.7448445854726
2.974258167448906,3.247357879158451,2.894492391469776,29.32761201434795,32.020506168707115,28.541083229295175,554.9733620518692,605.9316371535969,540.089690944107
2.9646952712836763,3.23691690750413,2.885185960272898,28.986941307714254,31.648554697044315,28.209548868345518,555.3235956546672,606.3140295969051,540.4305317362633
2.9552736767565113,3.2266302120284593,2.8760170411674713,28.650197809097545,31.280891033503124,27.88183639220897,555.6697607478105,606.6919799559139,540.767413131514
2.945990960226193,3.2164951463349913,2.8669832752905084,28.31733703503481,30.91746660998374,27.557902512937943,556.0119042384034,607.0655394451179,541.100380776671
2.9368447476956008,3.2065091183541226,2.85808235224102,27.988314984559487,30.558233385399056,27.237704410628265,556.3500725014094,607.4347586976734,541.4294798020402
2.927832713700759,3.196669589240351,2.8493120091125457,27.66308813509106,30.203143841253606,26.921199728128105,556.6843113848729,607.7996877709224,541.7547548276787
2.9189525793472537,3.18697407092659,2.8406700283207567,27.341613436282728,29.852150975045937,26.608346568428352,557.0146662180348,608.160376155435,542.076249968179
2.910202111724093,3.177420125558374,2.832154237018818,27.023848306152615,29.505208295511483,26.29910349027435,557.3411818157878,608.5168727803313,542.3940088376418
2.9015791235988724,3.1680053650224247,2.82376250647832,26.70975062666652,29.16226981656614,25.993429505966752,557.6639024833985,608.8692260198073,542.7080745524956
2.893081471009745,3.1587274485064922,2.8154927501628215,26.39927873899402,28.823290053655906,25.69128407393029,557.9828720236596,609.2174836992291,543.0184897408525
2.8847070526284018,3.149584081739917,2.8073429229927416,26.092391439073143,28.48822401856918,25.392627095304448,558.2981337419618,609.5616931010777,543.325296546653
2.876453809495392,3.1405730166916355,2.79931102127114,25.78904797339188,28.15702721614322,25.097418909638066,558.6097304507763,609.9019009685475,543.6285366340453
2.8683197231314606,3.1316920495085467,2.7913950806557173,25.48920803416778,27.82965563772677,24.80562029055099,558.9177044763646,610.2381535141427,543.9282511937517
2.860302814640847,3.122939019536959,2.783593175320731,25.1928317549586,27.506065756618256,24.517192441391177,559.2220976640646,610.5704964252187,544.2244809482505
2.8524011445168647,3.1143118091984974,2.7759034177818616,24.899879707455206,27.1862145241235,24.232096991072932,559.522951381692,610.8989748680481,544.5172661561115
2.844612811141506,3.1058083422992437,2.768323957442744,24.6103128962982,26.870059364263838,23.95029598962498,559.8203065262245,611.2236334948033,544.8066466179022
2.836935949695796,3.0974265828326693,2.760852979538203,24.324092754533492,26.55755816888504,23.67175190384505,560.114203529435,611.5445164496456,545.0926616815896
2.829368731959981,3.08916453471684,2.75348870488298,24.041181139819624,26.248669293354265,23.39642761422352,560.4046823618849,611.8616673732896,545.3753502458687
2.821909365303022,3.0810202406989258,2.7462293888939557,23.761540330036382,25.9433515517594,23.124286410569187,560.6917825383251,612.1751294089001,545.6547507655142
2.8145560913741132,3.0729917809629868,2.739073320349056,23.485133018717125,25.641564211944928,22.85529198708638,560.9755431235734,612.4849452084485,545.930901257544
2.8073071861328263,3.06507727316755,2.732018821446377,23.211922311797693,25.343266992188205,22.58940843913338,561.2560027357343,612.7911569359987,546.2038393044015
2.800160959195122,3.0572748717375293,2.7250642471807107,22.94187172361155,25.048420056897555,22.326600259242493,561.5331995508583,613.0938062727179,546.4736020585594
2.7931157515851277,3.049582765358099,2.718207983056184,22.674945170801248,24.756984009465985,22.066832331908454,561.8071713112788,613.3929344265276,546.7402262500191
2.7861699355218827,3.0419991767636883,2.7114484449227696,22.41110696888962,24.468919888755636,21.810069929949016,562.0779553292538,613.6885821358312,547.0037481901129
2.779321913556105,3.0345223617938957,2.704784078134416,22.150321828001392,24.184189164422598,21.55627871036336,562.3455884921078,613.9807896751328,547.264203776488
2.7725701177470956,3.0271506084939803,2.6982133567470066,21.892554848642902,23.902753732306504,21.30542471023654,562.6101072672755,614.269596860547,547.5216284980039
2.765913012754231,3.019882240570489,2.6917347866253207,21.63777152307471,23.624575916225336,21.057474346950016,562.8715476978367,614.5550430445496,547.7760574314142
2.759349092462232,3.012715613652943,2.6853469020929954,21.385937727445647,23.349618459189976,20.812394411279246,563.1299454137578,614.8371671285004,548.0275252516193
2.752876877042233,3.0056491120403717,2.6790482630176635,21.13701971454954,23.077844515331808,20.570152060970706,563.385335642074,615.116007573969,548.2760662410052
2.7464949138168393,2.9986811496799377,2.6728374556946566,20.890984112016834,22.80921764805455,20.33071481850331,563.6377532078321,615.3916024036047,548.5217142907976
2.7402017764989997,2.9918101693363677,2.666713092106843,20.647797918182803,22.54370182552526,20.094050567061,563.8872325389841,615.6639892064758,548.7645029058294
2.7339960647757517,2.9850346421358394,2.660673809517179,20.40742849850528,22.281261416750983,19.860127547068913,564.133807670385,615.9332051424492,549.0044652084125
2.727876408064463,2.9783530716402766,2.6547182740866577,20.16984358863047,22.021861194740552,19.62891435954764,564.3775122369711,616.1992869349541,549.2416339313654
2.721841459786901,2.9717639876260966,2.6488451753443742,19.935011282350693,21.76546632356503,19.40037995397302,564.6183794915285,616.462270890143,549.476041435683
2.715889896838225,2.9652659455035,2.643053225669369,19.70290002783923,21.512042354239462,19.174493624624784,564.8564423089887,616.7221929015907,549.7077197147067
2.7100204198869897,2.958857526638051,2.637341160574186,19.47347862520929,21.261555222015776,18.95122500829312,565.09173318857,616.9790884526795,549.9367003961338
2.7042317527218738,2.952537337637219,2.6317077380687635,19.246716222554067,21.013971242056922,18.73054408042751,565.3242842583904,617.2329926216391,550.1630147465048
2.698522642401308,2.94630401051187,2.626151738807368,19.022582313541186,20.769257106839,18.512421152834165,565.5541272777241,617.4839400839825,550.3866936733592
2.6928918619880924,2.9401562056547497,2.6206719687565965,18.801046740011518,20.52737988911658,18.296826876359308,565.7812936316672,617.7319651065623,550.6077677198844
2.6873382047620784,2.9340926055322045,2.6152672535521777,18.58207967808005,20.288307026547713,18.08373222713567,566.0058143508248,617.977101569254,550.8262670843118
2.681860485071181,2.9281119156100077,2.6099364393299487,18.365651637088153,20.052006320605507,17.873108505632743,566.2277201115079,618.2193829651187,551.0422216200365
2.6764575381365314,2.9222128641394676,2.6046783925368344,18.15173345653116,19.81844593323889,17.66492733368982,566.4470412389998,618.458842403956,551.2556608387721
2.6711282194899013,2.9163942015427944,2.5994919993831878,17.940296302273996,19.58759438274193,17.45916065083977,566.6638077119037,618.6955126170496,551.4666139147756
2.665871405763652,2.910654701293777,2.594376166623217,17.731311666058147,19.35942054321179,17.255780713539945,566.8780491618459,618.9294259568285,551.6751096848358
2.6606859957866025,2.904993161136664,2.589329822635799,17.524751365753097,19.133893644818386,17.05476009506065,567.0897948721281,619.1606143953785,551.8811766473029
2.655570905981092,2.8994083980046694,2.58435191290948,17.32058753173989,18.91098325895356,16.856071673124504,567.2990737959468,619.3891095443747,552.084842978966
2.6505250715493993,2.893899249338969,2.579441401212209,17.118792607382925,18.690659298741,16.65968862998952,567.5059145547353,619.6149426532523,552.286136533799
2.645547446064274,2.8884645726433362,2.574597269194016,16.919339345618177,18.472892015311793,16.465584449102,567.7103454419852,619.8381446133766,552.4850848467053
2.6406370015642358,2.883103245581054,2.5698185164730356,16.722200806912117,18.257651995548013,16.27373291321088,567.9123944251912,620.0587459602023,552.681715135318
2.635792727333632,2.8778141646534308,2.5651041594578823,16.52735035369821,18.044910156045628,16.084108098803778,568.1120891526357,620.276776880632,552.8760543067403
2.6310136339366648,2.8725962495443023,2.560453235217864,16.33476165888437,17.83463775217997,15.896684385236846,568.3094569408465,620.4922671996068,553.0681289445474
2.6262987463629703,2.8674484357222325,2.55586479489195,16.144408685199416,17.62680635587224,15.711436433412779,568.5045248021052,620.7052464097367,553.2579653366975
2.621647106324037,2.862369676911144,2.5513379058895493,15.956265689046923,17.42138785966025,15.52833919005109,568.6973194382965,620.9157436647598,553.4455894690614
2.617057771795284,2.8573589445906182,2.5468716514450107,15.77030721698255,17.218354472851722,15.347367884255286,568.8878672448898,621.123787783889,553.6310270293015
2.612529816647238,2.8524152275932897,2.5424651302591452,15.586508102467796,17.0176787179851,15.168498024355427,569.0761943145526,621.3294072557533,553.814303410387
2.6080623324912002,2.8475375341189944,2.5381174583084443,15.404843469626964,16.819333435110373,14.991705401686485,569.2623264315497,621.5326302321025,553.9954437050061
2.6036544261785073,2.8427248890050936,2.5338277663991207,15.225288723242512,16.623291770699204,14.816966080742398,569.446289084247,621.733484541628,554.174472717859
2.5993052189727752,2.8379763328225445,2.5295951993587273,15.047819544039713,16.42952717246094,14.64425639456897,569.6281074706559,621.931997696049,554.3514149710722
2.5950138469446355,2.8332909223060554,2.5254189164243503,14.872411887834957,16.238013388472414,14.473552943983911,569.807806498889,622.1281968905544,554.5262947045911
2.590779460672867,2.828667730027095,2.5212980909515776,14.699041982483267,16.04872446384848,14.304832594619496,569.9854107905127,622.3221090074575,554.6991358794279
2.586601224962215,2.824105844084964,2.5172319101396026,14.527686324873143,15.861634737464074,14.138072474013672,570.1609446838337,622.5137606197841,554.8699621808454
2.5824783185796156,2.8196043678179743,2.5132195747741783,14.358321677982218,15.676718838742074,13.973249968759745,570.3344322371072,622.7031779947729,555.0387970214648
2.5784099343968396,2.815162419996564,2.509260299379215,14.190925071068172,15.493951687748883,13.810342724002382,570.505897228204,622.8903870935872,555.2056635416175
2.574395278956969,2.810779134328846,2.5053533117874283,14.025473795209576,15.313308490388149,13.649328639486626,570.6753631595024,623.0754135766152,555.3705846137256
2.5704335719815408,2.8064536588937434,2.5014978526505636,13.86194539829166,15.134764733010703,13.490185865207106,570.8428532633956,623.2582828094273,555.5335828471426
2.566524046388029,2.802185156179745,2.4976931754629055,13.700317683950681,14.95829618120059,13.33289280001631,571.0083905033298,623.4390198639509,555.6946805895217
2.562665948125936,2.7979728029059627,2.4939385464014348,13.54056870899614,14.78387887695752,13.177428089113414,571.1719975765462,623.6176495214673,555.8538999294868
2.5588585360306486,2.793815789862539,2.4902332441831936,13.382676780888774,14.611489135939832,13.023770621587934,571.3336969167485,623.794196275528,556.0112626992312
2.5551010816950535,2.7897133217703987,2.4865765599398686,13.22662045527436,14.441103544767895,12.871899528018167,571.4935106966983,623.9686843347918,556.166790477045
2.5513928670916863,2.785664614678055,2.482967794902667,13.072378527983869,14.272698952261587,12.721794172782202,571.6514608385918,624.1411376343902,556.3205045973185
2.5477331840266957,2.781668895363885,2.479406259870203,12.919930031561627,14.106252465640083,12.573434150698136,571.8075690180788,624.3115798403259,556.4724261544353
2.5441213379361898,2.777725405492583,2.4758912789031586,12.769254242510858,13.94174145846785,12.426799293909164,571.9618566532198,624.4800343373695,556.6225759921915
2.5405566456774173,2.7738333991967212,2.472422187173467,12.620330673746572,13.77914356238628,12.281869664631708,572.1143449142427,624.6465242397471,556.7709747131987
2.5370384353342326,2.769992142863563,2.46899833077411,12.473139072026319,13.61843666430067,12.138625552662733,572.2650547263061,624.8110723941661,556.9176426815668
2.533566046044461,2.766200914945748,2.4656190665501656,12.327659415446949,13.459598903638886,11.997047472951614,572.4140067721752,624.9737013827461,557.0626000255016
2.5301388278365313,2.762459005782019,2.4622837619387825,12.183871910976201,13.302608669647473,11.857116163206792,572.5612214948541,625.1344335259014,557.2058666398575
2.5267561408594545,2.7587657167642674,2.458991794239162,12.041756990691661,13.147444597526684,11.71881258028838,572.7067191021159,625.2932908870399,557.3474621904752
2.5234173544136707,2.7551203592900384,2.4557425496955774,11.901295307605315,12.994085564197375,11.582117896212997,572.8505195716484,625.4502952778436,557.4874061190937
2.520121848787939,2.7515222567389577,2.4525354252182567,11.762467737551116,12.842510689548284,11.447013499864083,572.9926426473288,625.6054682550438,557.6257176399196
2.516869014247068,2.7479707433788843,2.4493698274263407,11.625255374946374,12.692699332157963,11.313480992941285,573.1331078444749,625.7588311257941,557.7624157446338
2.5136582508132075,2.7444651641272935,2.4462451724370093,11.489639530278486,12.544631086580562,11.181502187534878,573.2719344525772,625.910404950623,557.8975192050291
2.5104889680979414,2.74100487436745,2.4431608857025853,11.355601727716012,12.398285780749928,11.051059103819146,573.4091415378552,626.0602105462133,558.0310465754791
2.5073605851402188,2.737589239770937,2.4401164018533654,11.223123702747232,12.253643473414538,10.922133967773615,573.544747945782,626.2082684881449,558.163016195374
2.5042725301235484,2.7342176360006807,2.4371111644179364,11.092187399802583,12.110684451397992,10.794709208549353,573.6787723037432,626.3545991139312,558.2934461920343
2.5012242398141544,2.7308894481370887,2.434144625260619,10.962774969806523,11.969389226428312,10.6687674550016,573.8112330240485,626.4992225267639,558.42235448474
2.4982151601101883,2.7276040712093987,2.431216245144278,10.834868768137252,11.829738533790508,10.544291535592452,573.9421483054215,626.6421585963288,558.5497587842665
2.495244745658721,2.724360909800705,2.4283254933485434,10.708451352291021,11.691713329488605,10.421264475484644,574.0715361357187,626.7834269620388,558.6756765961711
2.49231245966433,2.721159377844033,2.425471847481938,10.583505479637855,11.555294787739822,10.299669494224915,574.1994142943657,626.9230470357437,558.8001252232984
2.4894177737424394,2.717998898463446,2.4226547933391456,10.46001410521812,11.420464298562637,10.17949000357287,574.3258003547069,627.061038004301,558.9231217680942
2.486560167777375,2.714878903820381,2.419873824762858,10.337960379566175,11.287203465393878,10.060709605354262,574.4507116863234,627.1974188321128,559.0446831348897
